Discharge Year,Software Version,Patient Zipcode,Observed Rate Per 100 People,Expected Rate Per 100 People,Risk Adjusted Rate Per 100 People,Difference in Rates
2013,1.2,11763,25.76,22.24,26.78,3.51
2013,1.2,11764,14.28,17.01,19.41,-2.74
2013,1.2,11765,11.14,16.93,15.22,-5.79
2013,1.2,11766,15.19,16.85,20.85,-1.66
2013,1.2,11767,14.11,16.91,19.29,-2.81
2013,1.2,11768,11.18,16.36,15.81,-5.18
2013,1.2,11769,14.99,16.49,21.02,-1.51
2013,1.2,11771,14.61,18.22,18.54,-3.61
2013,1.2,11772,27.92,21.39,30.19,6.53
2013,1.2,11776,22.23,18.78,27.39,3.46
2013,1.2,11777,17.63,16.89,24.15,0.74
2013,1.2,11778,17.55,17.78,22.83,-0.23
2013,1.2,11779,18.65,18.34,23.52,0.31
2013,1.2,11780,13.10,16.86,17.97,-3.76
2013,1.2,11782,13.34,17.07,18.08,-3.73
2013,1.2,11783,11.86,16.78,16.35,-4.92
2013,1.2,11784,22.35,19.50,26.52,2.85
2013,1.2,11786,15.70,16.55,21.93,-0.86
2013,1.2,11787,13.59,16.86,18.65,-3.26
2013,1.2,11788,12.81,17.37,17.06,-4.56
2013,1.2,11789,19.67,18.17,25.05,1.50
2013,1.2,11790,10.50,19.50,12.45,-9.01
2013,1.2,11791,11.22,15.23,17.04,-4.01
2013,1.2,11792,15.67,17.17,21.11,-1.50
2013,1.2,11793,10.53,16.92,14.40,-6.38
2013,1.2,11795,14.42,16.94,19.69,-2.52
2013,1.2,11796,15.46,16.99,21.05,-1.53
2013,1.2,11797,13.06,16.50,18.31,-3.44
2013,1.2,11798,35.01,36.59,22.13,-1.58
2013,1.2,11801,16.63,18.45,20.86,-1.81
2013,1.2,11803,11.87,16.39,16.76,-4.51
2013,1.2,11804,11.95,16.03,17.24,-4.08
2013,1.2,11901,35.95,23.25,35.77,12.70
2013,1.2,11933,19.47,19.41,23.20,0.05
2013,1.2,11934,22.61,18.66,28.03,3.95
2013,1.2,11935,19.76,16.35,27.95,3.41
2013,1.2,11937,16.30,20.54,18.36,-4.24
2013,1.2,11939,27.77,17.92,35.85,9.85
2013,1.2,11940,19.02,17.60,25.00,1.42
2013,1.2,11941,14.61,18.39,18.38,-3.78
2013,1.2,11942,21.00,17.64,27.53,3.36
2013,1.2,11944,35.57,22.82,36.07,12.76
2013,1.2,11946,22.09,20.62,24.77,1.46
2013,1.2,11948,20.58,17.98,26.48,2.60
2013,1.2,11949,17.55,17.52,23.17,0.03
2013,1.2,11950,34.71,24.46,32.83,10.26
2013,1.2,11951,33.10,22.48,34.06,10.62
2013,1.2,11952,21.15,17.73,27.59,3.41
2013,1.2,11953,22.59,22.22,23.52,0.37
2013,1.2,11954,15.95,18.57,19.86,-2.62
2013,1.2,11955,22.98,18.77,28.31,4.20
2013,1.2,11957,25.62,16.42,36.11,9.21
2013,1.2,11958,23.72,17.35,31.62,6.37
2013,1.2,11961,21.14,18.74,26.09,2.40
2013,1.2,11963,20.73,18.50,25.92,2.23
2013,1.2,11964,23.26,17.09,31.48,6.17
2013,1.2,11965,11.19,18.25,14.18,-7.06
2013,1.2,11967,28.86,21.37,31.23,7.48
2013,1.2,11968,25.29,26.00,22.51,-0.70
2013,1.2,11971,21.32,17.26,28.58,4.06
2013,1.2,11976,19.07,17.69,24.93,1.38
2013,1.2,11977,26.86,18.17,34.18,8.68
2013,1.2,11978,24.18,20.60,27.16,3.59
2013,1.2,11980,20.06,19.12,24.28,0.95
2013,1.2,12007,21.60,17.24,28.98,4.36
2013,1.2,12008,12.11,16.31,17.18,-4.19
2013,1.2,12009,14.09,17.18,18.97,-3.09
2013,1.2,12010,37.68,20.35,42.83,17.33
2013,1.2,12015,15.11,17.10,20.45,-1.98
2013,1.2,12017,9.35,16.20,13.35,-6.85
2013,1.2,12018,7.82,16.32,11.08,-8.51
2013,1.2,12019,7.08,16.59,9.87,-9.51
2013,1.2,12020,16.88,17.71,22.05,-0.83
2013,1.2,12022,5.97,16.76,8.25,-10.79
2013,1.2,12023,16.18,16.18,23.13,0.00
2013,1.2,12024,9.52,15.96,13.81,-6.43
2013,1.2,12025,17.05,16.94,23.27,0.10
2013,1.2,12027,9.59,15.84,14.00,-6.25
2013,1.2,12028,2.38,16.92,3.26,-14.53
2013,1.2,12029,4.99,16.67,6.92,-11.69
2013,1.2,12031,,,,0.00
2013,1.2,12032,14.59,17.05,19.80,-2.46
2013,1.2,12033,12.65,16.87,17.35,-4.22
2013,1.2,12035,30.84,16.91,42.18,13.93
2013,1.2,12036,23.98,16.32,33.99,7.66
2013,1.2,12037,15.87,17.23,21.30,-1.36
2013,1.2,12041,22.19,17.15,29.92,5.03
2013,1.2,12042,26.89,16.59,37.49,10.30
2013,1.2,12043,26.73,19.10,32.37,7.63
2013,1.2,12046,17.32,16.98,23.60,0.34
2013,1.2,12047,13.07,19.80,15.27,-6.73
2013,1.2,12051,11.28,24.53,10.63,-13.25
2013,1.2,12052,6.32,16.81,8.69,-10.50
2013,1.2,12053,14.16,16.43,19.93,-2.27
2013,1.2,12054,11.61,17.20,15.61,-5.59
2013,1.2,12056,15.81,16.21,22.56,-0.40
2013,1.2,12057,1.91,16.05,2.76,-14.14
2013,1.2,12058,14.57,16.91,19.93,-2.34
2013,1.2,12059,10.06,16.28,14.29,-6.22
2013,1.2,12060,9.77,16.50,13.70,-6.73
2013,1.2,12061,12.75,17.63,16.73,-4.88
2013,1.2,12062,7.56,17.16,10.19,-9.60
2013,1.2,12064,30.53,17.13,41.22,13.40
2013,1.2,12065,6.13,17.84,7.94,-11.71
2013,1.2,12066,18.05,16.97,24.60,1.07
2013,1.2,12067,15.14,17.49,20.03,-2.35
2013,1.2,12068,23.74,16.86,32.57,6.88
2013,1.2,12070,21.85,16.36,30.90,5.49
2013,1.2,12071,41.06,16.82,56.46,24.24
2013,1.2,12072,21.74,16.76,30.01,4.98
2013,1.2,12074,15.93,15.93,23.14,0.00
2013,1.2,12075,22.66,16.83,31.15,5.83
2013,1.2,12076,18.56,16.96,25.33,1.61
2013,1.2,12077,11.64,17.37,15.51,-5.73
2013,1.2,12078,8.59,18.14,10.95,-9.55
2013,1.2,12083,13.06,17.16,17.60,-4.10
2013,1.2,12084,15.48,18.34,19.53,-2.85
2013,1.2,12086,25.67,16.79,35.38,8.89
2013,1.2,12087,12.48,16.89,17.10,-4.41
2013,1.2,12090,1.61,17.40,2.14,-15.79
2013,1.2,12092,24.17,16.75,33.38,7.42
2013,1.2,12093,23.16,16.77,31.94,6.39
2013,1.2,12094,6.34,17.30,8.47,-10.96
2013,1.2,12095,12.49,18.14,15.94,-5.64
2013,1.2,12106,16.45,16.87,22.56,-0.42
2013,1.2,12108,7.78,16.89,10.66,-9.11
2013,1.2,12110,12.45,18.42,15.63,-5.97
2013,1.2,12115,24.10,16.36,34.08,7.74
2013,1.2,12116,26.22,16.81,36.09,9.41
2013,1.2,12117,7.24,16.59,10.10,-9.35
2013,1.2,12118,8.58,17.39,11.42,-8.81
2013,1.2,12120,10.93,16.54,15.29,-5.61
2013,1.2,12121,5.00,16.27,7.10,-11.27
2013,1.2,12122,24.55,17.32,32.79,7.23
2013,1.2,12123,13.65,17.30,18.26,-3.65
2013,1.2,12125,7.14,16.50,10.01,-9.36
2013,1.2,12130,25.28,16.55,35.35,8.74
2013,1.2,12131,32.43,18.26,41.08,14.17
2013,1.2,12134,10.07,17.05,13.66,-6.99
2013,1.2,12136,9.96,16.66,13.83,-6.70
2013,1.2,12137,26.31,16.34,37.26,9.98
2013,1.2,12138,2.71,17.12,3.66,-14.41
2013,1.2,12139,4.11,15.39,6.18,-11.28
2013,1.2,12140,6.66,16.24,9.49,-9.58
2013,1.2,12143,18.27,18.66,22.65,-0.39
2013,1.2,12144,20.74,19.79,24.23,0.94
2013,1.2,12147,16.98,15.48,25.37,1.50
2013,1.2,12148,7.63,16.83,10.48,-9.20
2013,1.2,12149,28.01,17.10,37.90,10.91
2013,1.2,12150,27.19,17.58,35.78,9.61
2013,1.2,12151,13.11,17.15,17.69,-4.04
2013,1.2,12153,7.22,16.53,10.10,-9.31
2013,1.2,12154,6.48,16.31,9.18,-9.84
2013,1.2,12155,19.30,17.17,26.00,2.13
2013,1.2,12156,15.51,17.74,20.22,-2.23
2013,1.2,12157,21.58,16.26,30.70,5.32
2013,1.2,12158,13.49,18.50,16.86,-5.02
2013,1.2,12159,10.87,17.28,14.55,-6.41
2013,1.2,12160,19.13,17.45,25.37,1.68
2013,1.2,12164,6.79,17.12,9.17,-10.33
2013,1.2,12165,20.13,17.73,26.26,2.40
2013,1.2,12166,21.34,16.85,29.30,4.49
2013,1.2,12167,37.32,17.52,49.28,19.80
2013,1.2,12168,4.56,17.34,6.09,-12.77
2013,1.2,12169,6.97,17.11,9.42,-10.14
2013,1.2,12170,11.77,17.15,15.89,-5.37
2013,1.2,12173,22.26,17.69,29.10,4.57
2013,1.2,12175,25.52,16.81,35.12,8.71
2013,1.2,12176,10.80,16.20,15.42,-5.40
2013,1.2,12180,10.92,23.20,10.88,-12.29
2013,1.2,12182,9.70,21.89,10.25,-12.19
2013,1.2,12183,11.84,20.91,13.10,-9.07
2013,1.2,12184,16.52,17.35,22.02,-0.84
2013,1.2,12185,5.27,17.01,7.16,-11.74
2013,1.2,12186,10.10,16.16,14.46,-6.06
2013,1.2,12187,35.66,16.66,49.51,19.00
2013,1.2,12188,7.16,17.93,9.23,-10.77
2013,1.2,12189,15.22,20.59,17.10,-5.37
2013,1.2,12190,7.32,16.65,10.16,-9.34
2013,1.2,12192,13.13,17.41,17.45,-4.28
2013,1.2,12193,15.27,16.79,21.03,-1.52
2013,1.2,12194,42.33,18.55,52.80,23.78
2013,1.2,12196,9.01,16.90,12.34,-7.89
2013,1.2,12197,21.12,17.32,28.21,3.81
2013,1.2,12198,7.11,16.70,9.85,-9.59
2013,1.2,12202,66.11,35.48,43.10,30.63
2013,1.2,12203,13.94,22.45,14.37,-8.51
2013,1.2,12204,40.13,26.19,35.44,13.94
2013,1.2,12205,22.42,19.05,27.23,3.38
2013,1.2,12206,65.39,34.06,44.41,31.33
2013,1.2,12207,61.11,36.75,38.47,24.36
2013,1.2,12208,26.80,22.72,27.28,4.08
2013,1.2,12209,28.62,27.53,24.04,1.09
2013,1.2,12210,52.72,32.10,37.98,20.61
2013,1.2,12211,11.06,18.08,14.15,-7.02
2013,1.2,12302,16.43,17.02,22.33,-0.59
2013,1.2,12303,28.79,24.49,27.19,4.30
2013,1.2,12304,41.81,31.77,30.44,10.04
2013,1.2,12305,45.04,26.21,39.75,18.83
2013,1.2,12306,25.41,19.56,30.04,5.84
2013,1.2,12307,80.75,44.70,41.79,36.05
2013,1.2,12308,48.93,29.50,38.36,19.43
2013,1.2,12309,14.31,18.79,17.61,-4.48
2013,1.2,12401,33.46,22.74,34.04,10.72
2013,1.2,12404,25.10,18.19,31.93,6.91
2013,1.2,12405,21.42,18.19,27.24,3.23
2013,1.2,12406,51.39,18.48,64.32,32.91
2013,1.2,12409,11.10,17.78,14.44,-6.68
2013,1.2,12410,15.44,18.59,19.21,-3.15
2013,1.2,12411,33.66,17.29,45.04,16.37
2013,1.2,12412,24.01,19.57,28.39,4.44
2013,1.2,12413,24.17,18.22,30.69,5.95
2013,1.2,12414,25.91,20.64,29.03,5.27
2013,1.2,12416,14.63,19.56,17.30,-4.93
2013,1.2,12418,14.72,17.40,19.57,-2.68
2013,1.2,12419,19.48,18.80,23.96,0.67
2013,1.2,12421,35.61,16.22,50.77,19.38
2013,1.2,12422,15.85,16.64,22.03,-0.79
2013,1.2,12423,21.17,17.01,28.79,4.16
2013,1.2,12424,12.17,16.29,17.28,-4.12
2013,1.2,12427,2.34,18.13,2.99,-15.78
2013,1.2,12428,57.90,25.56,52.40,32.34
2013,1.2,12430,20.66,19.02,25.13,1.64
2013,1.2,12431,16.27,16.19,23.24,0.08
2013,1.2,12433,13.71,18.01,17.60,-4.31
2013,1.2,12435,51.12,19.73,59.93,31.39
2013,1.2,12439,20.40,15.99,29.50,4.40
2013,1.2,12440,13.58,18.17,17.29,-4.59
2013,1.2,12442,15.28,17.16,20.60,-1.88
2013,1.2,12443,13.97,17.72,18.24,-3.74
2013,1.2,12444,13.49,15.81,19.73,-2.32
2013,1.2,12446,30.05,21.69,32.05,8.36
2013,1.2,12448,44.74,16.91,61.19,27.82
2013,1.2,12449,32.34,19.31,38.75,13.04
2013,1.2,12450,21.69,17.28,29.03,4.40
2013,1.2,12451,19.48,18.53,24.32,0.95
2013,1.2,12454,5.00,16.31,7.09,-11.31
2013,1.2,12455,46.97,17.50,62.10,29.47
2013,1.2,12456,35.37,16.62,49.25,18.76
2013,1.2,12457,12.02,17.65,15.75,-5.63
2013,1.2,12458,56.73,21.01,62.46,35.72
2013,1.2,12460,13.41,16.57,18.72,-3.16
2013,1.2,12461,14.37,16.92,19.65,-2.55
2013,1.2,12463,14.81,17.26,19.85,-2.45
2013,1.2,12464,14.92,18.41,18.75,-3.49
2013,1.2,12465,30.67,19.13,37.09,11.54
2013,1.2,12466,41.78,20.17,47.92,21.62
2013,1.2,12468,15.55,16.26,22.13,-0.71
2013,1.2,12469,11.25,16.56,15.72,-5.31
2013,1.2,12470,19.33,16.89,26.47,2.44
2013,1.2,12472,18.96,18.60,23.57,0.35
2013,1.2,12473,17.79,16.08,25.59,1.71
2013,1.2,12474,20.79,16.35,29.41,4.44
2013,1.2,12477,17.43,18.42,21.88,-1.00
2013,1.2,12480,16.74,18.82,20.58,-2.07
2013,1.2,12481,13.55,19.24,16.29,-5.69
2013,1.2,12482,42.51,18.53,53.07,23.98
2013,1.2,12484,17.83,17.83,23.13,0.00
2013,1.2,12485,23.21,18.27,29.38,4.94
2013,1.2,12486,17.23,17.85,22.34,-0.61
2013,1.2,12487,17.64,18.79,21.71,-1.15
2013,1.2,12491,20.76,17.63,27.24,3.13
2013,1.2,12492,16.35,16.94,22.34,-0.58
2013,1.2,12494,11.25,16.75,15.53,-5.50
2013,1.2,12495,10.83,17.14,14.62,-6.31
2013,1.2,12496,9.45,17.18,12.71,-7.74
2013,1.2,12498,14.71,17.89,19.01,-3.19
2013,1.2,12501,4.60,20.00,5.32,-15.41
2013,1.2,12502,26.26,17.25,35.21,9.01
2013,1.2,12503,5.95,16.56,8.31,-10.61
2013,1.2,12507,10.40,23.74,10.13,-13.34
2013,1.2,12508,13.08,25.12,12.05,-12.04
2013,1.2,12513,53.42,17.47,70.72,35.95
2013,1.2,12514,15.40,17.58,20.26,-2.18
2013,1.2,12515,24.03,19.10,29.11,4.93
2013,1.2,12516,14.54,17.02,19.77,-2.48
2013,1.2,12517,11.78,17.42,15.64,-5.64
2013,1.2,12518,2.17,18.87,2.66,-16.70
2013,1.2,12520,2.16,18.70,2.68,-16.53
2013,1.2,12521,25.77,17.19,34.69,8.59
2013,1.2,12522,8.28,19.76,9.69,-11.48
2013,1.2,12523,18.82,17.60,24.74,1.22
2013,1.2,12524,14.39,20.41,16.31,-6.02
2013,1.2,12525,11.03,18.45,13.83,-7.42
2013,1.2,12526,25.34,18.11,32.36,7.22
2013,1.2,12528,21.00,19.85,24.47,1.15
2013,1.2,12529,10.66,16.87,14.61,-6.21
2013,1.2,12531,15.66,17.47,20.73,-1.81
2013,1.2,12533,11.47,18.23,14.56,-6.76
2013,1.2,12534,39.77,21.56,42.68,18.22
2013,1.2,12538,25.55,19.23,30.73,6.32
2013,1.2,12540,14.07,17.21,18.92,-3.14
2013,1.2,12542,13.98,19.48,16.60,-5.51
2013,1.2,12543,18.14,24.02,17.47,-5.88
2013,1.2,12545,10.93,17.99,14.05,-7.06
2013,1.2,12546,3.46,18.94,4.22,-15.48
2013,1.2,12547,18.22,19.04,22.14,-0.81
2013,1.2,12548,22.09,20.25,25.24,1.85
2013,1.2,12549,13.66,19.75,16.00,-6.09
2013,1.2,12550,3.00,27.35,2.54,-24.35
2013,1.2,12553,2.55,22.79,2.59,-20.23
2013,1.2,12561,11.80,20.71,13.18,-8.91
2013,1.2,12563,11.12,19.74,13.03,-8.62
2013,1.2,12564,12.00,18.24,15.22,-6.24
2013,1.2,12566,13.89,18.85,17.05,-4.96
2013,1.2,12567,15.32,17.96,19.73,-2.64
2013,1.2,12569,21.24,18.56,26.47,2.68
2013,1.2,12570,12.77,17.60,16.79,-4.83
2013,1.2,12571,17.54,18.32,22.14,-0.78
2013,1.2,12572,24.46,17.89,31.63,6.57
2013,1.2,12575,7.03,19.82,8.21,-12.79
2013,1.2,12577,4.60,18.41,5.79,-13.80
2013,1.2,12578,21.11,17.72,27.56,3.39
2013,1.2,12580,24.46,18.47,30.64,5.99
2013,1.2,12581,15.76,18.22,20.00,-2.47
2013,1.2,12582,11.34,23.43,11.20,-12.08
2013,1.2,12583,15.95,19.38,19.03,-3.43
2013,1.2,12585,15.84,18.45,19.86,-2.61
2013,1.2,12586,10.79,21.36,11.68,-10.57
2013,1.2,12589,6.33,20.77,7.05,-14.44
2013,1.2,12590,17.76,20.18,20.36,-2.42
2013,1.2,12592,6.84,19.21,8.23,-12.38
2013,1.2,12594,11.23,19.84,13.09,-8.62
2013,1.2,12601,42.21,27.20,35.90,15.01
2013,1.2,12603,20.86,21.80,22.14,-0.94
2013,1.2,12701,43.92,25.95,39.16,17.97
2013,1.2,12719,23.50,18.47,29.44,5.03
2013,1.2,12720,35.62,17.76,46.39,17.85
2013,1.2,12721,22.56,19.84,26.31,2.73
2013,1.2,12723,22.34,21.53,24.00,0.81
2013,1.2,12725,14.23,17.92,18.37,-3.69
2013,1.2,12726,30.66,17.85,39.73,12.81
2013,1.2,12727,,,,0.00
2013,1.2,12729,44.44,19.90,51.66,24.54
2013,1.2,12732,21.33,18.74,26.32,2.59
2013,1.2,12733,11.23,27.27,9.52,-16.05
2013,1.2,12734,28.12,20.63,31.53,7.49
2013,1.2,12736,20.14,18.55,25.11,1.59
2013,1.2,12737,26.53,18.16,33.78,8.36
2013,1.2,12738,24.59,19.80,28.72,4.79
2013,1.2,12740,24.90,17.73,32.48,7.17
2013,1.2,12741,52.17,18.55,65.05,33.62
2013,1.2,12742,134.32,21.04,147.68,113.28
2013,1.2,12743,20.00,18.13,25.51,1.87
2013,1.2,12745,72.63,23.87,70.37,48.76
2013,1.2,12746,37.26,19.22,44.84,18.04
2013,1.2,12747,15.71,23.43,15.51,-7.72
2013,1.2,12748,36.12,17.50,47.74,18.62
2013,1.2,12750,107.04,18.48,134.00,88.56
2013,1.2,12751,44.86,23.07,44.98,21.79
2013,1.2,12752,79.19,16.74,109.42,62.45
2013,1.2,12754,39.25,23.58,38.50,15.67
2013,1.2,12758,24.16,18.05,30.96,6.11
2013,1.2,12759,159.10,23.53,156.44,135.57
2013,1.2,12760,14.94,17.18,20.11,-2.24
2013,1.2,12762,60.63,20.86,67.22,39.76
2013,1.2,12763,19.72,20.08,22.72,-0.36
2013,1.2,12764,24.07,18.67,29.83,5.40
2013,1.2,12765,28.70,17.53,37.88,11.17
2013,1.2,12766,37.45,18.03,48.05,19.42
2013,1.2,12768,25.21,20.05,29.08,5.16
2013,1.2,12770,14.47,18.46,18.13,-3.99
2013,1.2,12771,52.95,21.47,57.05,31.48
2013,1.2,12775,15.69,21.35,17.00,-5.66
2013,1.2,12776,21.06,17.97,27.11,3.09
2013,1.2,12777,19.06,19.74,22.34,-0.68
2013,1.2,12779,44.73,26.25,39.42,18.49
2013,1.2,12780,34.54,19.38,41.24,15.17
2013,1.2,12783,33.31,20.08,38.38,13.23
2013,1.2,12786,18.63,19.27,22.37,-0.63
2013,1.2,12787,186.36,18.18,237.07,168.18
2013,1.2,12788,34.21,19.87,39.83,14.34
2013,1.2,12789,17.71,26.12,15.69,-8.41
2013,1.2,12790,20.43,18.94,24.95,1.49
2013,1.2,12791,86.18,16.56,120.39,69.62
2013,1.2,12792,20.57,19.06,24.96,1.51
2013,1.2,12801,30.73,18.59,38.25,12.14
2013,1.2,12803,20.13,16.65,27.97,3.48
2013,1.2,12804,17.05,16.93,23.30,0.12
2013,1.2,12808,15.75,18.39,19.81,-2.64
2013,1.2,12809,16.58,16.66,23.02,-0.08
2013,1.2,12810,16.04,17.60,21.09,-1.56
2013,1.2,12812,4.79,15.90,6.96,-11.12
2013,1.2,12814,11.03,16.47,15.49,-5.44
2013,1.2,12815,11.68,17.91,15.09,-6.23
2013,1.2,12816,6.22,16.93,8.50,-10.71
2013,1.2,12817,11.00,16.52,15.41,-5.52
2013,1.2,12819,18.87,17.84,24.46,1.03
2013,1.2,12821,14.95,24.26,14.26,-9.31
2013,1.2,12822,27.28,17.65,35.76,9.63
2013,1.2,12823,19.09,16.70,26.44,2.39
2013,1.2,12824,10.33,16.28,14.68,-5.95
2013,1.2,12827,14.96,19.16,18.06,-4.20
2013,1.2,12828,21.02,16.95,28.68,4.07
2013,1.2,12831,14.64,17.26,19.62,-2.62
2013,1.2,12832,15.74,16.68,21.83,-0.94
2013,1.2,12833,18.35,17.69,24.00,0.66
2013,1.2,12834,12.72,16.55,17.78,-3.83
2013,1.2,12835,18.39,17.32,24.56,1.07
2013,1.2,12836,33.04,15.33,49.87,17.71
2013,1.2,12837,9.02,16.62,12.56,-7.60
2013,1.2,12838,20.45,16.27,29.07,4.18
2013,1.2,12839,26.87,17.49,35.54,9.38
2013,1.2,12842,9.28,16.54,12.98,-7.26
2013,1.2,12843,11.03,16.90,15.09,-5.88
2013,1.2,12844,6.87,15.97,9.95,-9.10
2013,1.2,12845,14.44,17.02,19.63,-2.58
2013,1.2,12846,18.67,16.48,26.20,2.18
2013,1.2,12847,11.82,16.38,16.70,-4.55
2013,1.2,12849,22.06,16.57,30.79,5.49
2013,1.2,12850,19.38,16.84,26.62,2.54
2013,1.2,12851,15.72,17.71,20.53,-1.99
2013,1.2,12852,7.94,15.20,12.08,-7.26
2013,1.2,12853,13.82,16.23,19.69,-2.41
2013,1.2,12854,,,,0.00
2013,1.2,12855,28.86,15.52,43.00,13.33
2013,1.2,12857,8.73,17.10,11.81,-8.37
2013,1.2,12858,108.33,18.56,135.06,89.78
2013,1.2,12859,23.77,17.14,32.08,6.63
2013,1.2,12860,19.44,16.83,26.73,2.61
2013,1.2,12861,31.46,15.66,46.47,15.80
2013,1.2,12863,16.58,17.57,21.82,-1.00
2013,1.2,12865,11.85,17.29,15.85,-5.44
2013,1.2,12866,18.63,18.39,23.44,0.24
2013,1.2,12870,15.65,17.55,20.63,-1.90
2013,1.2,12871,16.85,17.22,22.63,-0.37
2013,1.2,12872,,,,0.00
2013,1.2,12873,6.31,17.89,8.16,-11.58
2013,1.2,12878,14.74,18.61,18.33,-3.86
2013,1.2,12883,44.48,16.77,61.36,27.71
2013,1.2,12885,15.52,16.71,21.48,-1.19
2013,1.2,12886,18.44,17.55,24.30,0.89
2013,1.2,12887,11.65,19.89,13.55,-8.24
2013,1.2,12901,34.06,19.29,40.83,14.76
2013,1.2,12910,25.21,19.81,29.44,5.40
2013,1.2,12912,35.15,17.13,47.47,18.02
2013,1.2,12913,26.99,17.48,35.73,9.51
2013,1.2,12914,11.15,34.03,7.58,-22.89
2013,1.2,12916,4.10,18.20,5.22,-14.09
2013,1.2,12917,2.92,16.69,4.05,-13.76
2013,1.2,12918,24.83,16.85,34.09,7.98
2013,1.2,12919,27.79,17.00,37.80,10.78
2013,1.2,12920,3.01,17.88,3.90,-14.86
2013,1.2,12921,26.05,16.89,35.68,9.16
2013,1.2,12922,19.05,15.87,27.77,3.18
2013,1.2,12923,7.84,18.38,9.87,-10.54
2013,1.2,12924,45.45,18.76,56.05,26.70
2013,1.2,12926,2.24,17.32,3.00,-15.08
2013,1.2,12928,30.79,15.90,44.79,14.89
2013,1.2,12930,7.91,16.48,11.10,-8.57
2013,1.2,12932,40.55,17.29,54.25,23.26
2013,1.2,12934,20.26,17.03,27.51,3.23
2013,1.2,12935,25.41,17.86,32.91,7.55
2013,1.2,12936,29.69,16.16,42.50,13.53
2013,1.2,12937,7.50,31.46,5.51,-23.96
2013,1.2,12941,27.08,17.08,36.66,9.99
2013,1.2,12942,21.59,16.71,29.88,4.88
2013,1.2,12943,32.72,16.87,44.88,15.85
2013,1.2,12944,36.25,16.96,49.44,19.29
2013,1.2,12945,26.30,17.54,34.69,8.76
2013,1.2,12946,27.95,19.47,33.21,8.48
2013,1.2,12950,58.55,16.93,80.01,41.62
2013,1.2,12952,35.95,18.71,44.44,17.24
2013,1.2,12953,1.83,21.99,1.93,-20.16
2013,1.2,12955,13.26,16.61,18.47,-3.35
2013,1.2,12956,40.42,17.45,53.58,22.97
2013,1.2,12957,6.69,20.70,7.47,-14.01
2013,1.2,12958,28.28,16.38,39.94,11.90
2013,1.2,12959,26.47,17.02,35.98,9.45
2013,1.2,12960,29.36,16.75,40.55,12.61
2013,1.2,12961,45.18,16.52,63.26,28.66
2013,1.2,12962,26.00,16.58,36.26,9.41
2013,1.2,12964,39.45,17.64,51.73,21.81
2013,1.2,12965,38.49,16.37,54.40,22.12
2013,1.2,12966,4.40,17.70,5.76,-13.29
2013,1.2,12967,36.02,16.88,49.38,19.15
2013,1.2,12969,2.89,17.14,3.91,-14.24
2013,1.2,12970,4.15,18.66,5.14,-14.51
2013,1.2,12972,27.15,17.10,36.73,10.05
2013,1.2,12973,33.57,16.70,46.50,16.87
2013,1.2,12974,31.63,16.48,44.40,15.15
2013,1.2,12978,32.21,17.65,42.22,14.56
2013,1.2,12979,25.12,16.57,35.07,8.55
2013,1.2,12980,18.46,17.51,24.39,0.95
2013,1.2,12981,16.70,25.20,15.33,-8.50
2013,1.2,12983,29.81,19.34,35.65,10.46
2013,1.2,12985,30.03,16.88,41.15,13.15
2013,1.2,12986,21.78,17.37,29.00,4.41
2013,1.2,12987,48.61,17.09,65.80,31.52
2013,1.2,12989,22.40,17.47,29.65,4.92
2013,1.2,12992,32.47,16.50,45.51,15.97
2013,1.2,12993,31.32,16.58,43.69,14.73
2013,1.2,12996,29.37,17.21,39.49,12.17
2013,1.2,12997,23.69,16.32,33.57,7.37
2013,1.2,13021,27.17,19.75,31.82,7.42
2013,1.2,13026,13.05,18.89,15.98,-5.84
2013,1.2,13027,10.96,17.51,14.47,-6.55
2013,1.2,13028,13.13,16.87,17.99,-3.75
2013,1.2,13029,10.52,17.47,13.93,-6.95
2013,1.2,13030,14.30,16.89,19.59,-2.58
2013,1.2,13031,12.30,17.49,16.27,-5.19
2013,1.2,13032,28.58,17.57,37.62,11.01
2013,1.2,13033,15.31,17.24,20.54,-1.93
2013,1.2,13034,19.03,16.64,26.45,2.39
2013,1.2,13035,8.65,17.42,11.49,-8.77
2013,1.2,13036,11.34,17.13,15.31,-5.79
2013,1.2,13037,15.32,17.44,20.33,-2.11
2013,1.2,13039,9.65,17.19,12.99,-7.54
2013,1.2,13040,27.59,16.63,38.38,10.96
2013,1.2,13041,9.93,18.98,12.10,-9.06
2013,1.2,13042,14.07,16.43,19.80,-2.36
2013,1.2,13044,11.96,17.05,16.23,-5.08
2013,1.2,13045,39.06,19.24,46.97,19.82
2013,1.2,13052,25.05,17.36,33.39,7.70
2013,1.2,13053,32.55,19.03,39.57,13.52
2013,1.2,13054,28.52,16.95,38.94,11.58
2013,1.2,13057,16.19,18.55,20.19,-2.36
2013,1.2,13060,15.11,17.00,20.56,-1.89
2013,1.2,13061,12.64,17.35,16.85,-4.72
2013,1.2,13063,8.41,17.29,11.25,-8.88
2013,1.2,13066,8.69,17.13,11.74,-8.43
2013,1.2,13068,36.58,18.91,44.76,17.68
2013,1.2,13069,19.10,17.66,25.02,1.44
2013,1.2,13071,35.52,17.43,47.15,18.09
2013,1.2,13072,19.35,17.39,25.73,1.95
2013,1.2,13073,37.13,17.54,48.97,19.59
2013,1.2,13074,17.29,17.09,23.40,0.20
